loan_id,app_id,disbursed_date,customer_id,product_key,channel,partner_id,principal,tenor_months,annual_rate,monthly_installment
LN00006114,APP00010445,2025-01-29,SH0000215,cash_loan,digital_app,,82300000,7,0.2968,12949000
LN00006115,APP00010446,2025-01-28,SH0000539,credit_card_loan,telesales,,13600000,9,0.3135,1715000
LN00006116,APP00010447,2025-01-25,SH0000278,cash_loan,digital_app,,21100000,25,0.3584,1210000
LN00006117,APP00010448,2025-01-29,SH0003715,cash_loan,digital_app,,84800000,14,0.3334,7394000
LN00006118,APP00010449,2025-01-29,SH0003678,cash_loan,telesales,,173200000,12,0.3199,17055000
LN00006119,APP00010451,2025-01-30,SH0002440,cd_installment,digital_app,,12600000,9,0.242,1545000
LN00006120,APP00010452,2025-01-26,SH0001034,cash_loan,digital_app,,120800000,34,0.3994,5988000
LN00006121,APP00010454,2025-01-31,SH0003704,cash_loan,digital_app,,44400000,11,0.322,4715000
LN00006122,APP00010455,2025-01-29,SH0002726,cash_loan,telesales,,21300000,16,0.3437,1678000
LN00006123,APP00010458,2025-01-29,SH0000872,cd_installment,dsa,,6800000,10,0.2361,756000
LN00006124,APP00010459,2025-01-28,SH0000551,cd_installment,digital_app,,11200000,9,0.3252,1419000
LN00006125,APP00010461,2025-01-30,SH0003539,cash_loan,digital_app,,101900000,13,0.3858,9714000
LN00006126,APP00010462,2025-01-26,SH0001326,cash_loan,telesales,,5200000,27,0.2971,266000
LN00006127,APP00010464,2025-01-28,SH0000123,cash_loan,telesales,,40400000,23,0.3713,2481000
LN00006128,APP00010466,2025-01-26,SH0000171,credit_card_loan,dsa,,7200000,12,0.3129,706000
LN00006129,APP00010467,2025-01-29,SH0000195,credit_card_loan,digital_app,,2000000,4,0.2605,527000
LN00006130,APP00010468,2025-01-28,SH0000018,cd_installment,digital_app,,3500000,13,0.2374,308000
LN00006131,APP00010469,2025-01-26,SH0003699,cd_installment,pos_partner,PTR002,12600000,21,0.3277,796000
LN00006132,APP00010471,2025-01-27,SH0001462,credit_card_loan,dsa,,1700000,4,0.2885,451000
LN00006133,APP00010472,2025-01-27,SH0001719,two_wheeler_loan,pos_partner,PTR016,24300000,36,0.2677,989000
LN00006134,APP00010473,2025-01-26,SH0001431,cd_installment,pos_partner,PTR005,31100000,22,0.2058,1709000
LN00006135,APP00010476,2025-01-28,SH0000646,cash_loan,dsa,,13400000,21,0.3269,846000
LN00006136,APP00010477,2025-01-28,SH0000507,cd_installment,digital_app,,5500000,13,0.2338,483000
LN00006137,APP00010481,2025-01-29,SH0001957,cash_loan,digital_app,,6900000,33,0.3728,337000
LN00006138,APP00010486,2025-01-31,SH0000126,cash_loan,dsa,,27500000,33,0.3935,1376000
LN00006139,APP00010487,2025-01-28,SH0002503,cash_loan,dsa,,11100000,15,0.3578,929000
LN00006140,APP00010489,2025-01-30,SH0002232,credit_card_loan,pos_partner,PTR023,3000000,4,0.3021,798000
LN00006141,APP00010496,2025-01-30,SH0003223,two_wheeler_loan,pos_partner,PTR010,33800000,22,0.2411,1916000
LN00006142,APP00010503,2025-01-31,SH0001514,cash_loan,dsa,,10100000,19,0.3224,686000
LN00006143,APP00010504,2025-01-28,SH0002322,cd_installment,pos_partner,PTR011,37800000,20,0.2748,2377000
LN00006144,APP00010506,2025-01-28,SH0002028,cash_loan,dsa,,181400000,17,0.3026,13253000
LN00006145,APP00010510,2025-01-29,SH0001892,two_wheeler_loan,pos_partner,PTR015,17200000,36,0.2126,650000
LN00006146,APP00010511,2025-01-28,SH0002313,cash_loan,digital_app,,154100000,28,0.2905,7642000
LN00006147,APP00010513,2025-02-01,SH0002630,two_wheeler_loan,pos_partner,PTR023,57200000,29,0.1889,2472000
LN00006148,APP00010514,2025-01-31,SH0003431,two_wheeler_loan,pos_partner,PTR016,12800000,26,0.2279,628000
LN00006149,APP00010515,2025-02-01,SH0000245,cash_loan,dsa,,138100000,17,0.3004,10074000
LN00006150,APP00010516,2025-01-30,SH0001879,cash_loan,digital_app,,135000000,9,0.2935,16893000
LN00006151,APP00010518,2025-01-29,SH0002141,credit_card_loan,digital_app,,1100000,7,0.2578,171000
LN00006152,APP00010520,2025-02-02,SH0002122,cash_loan,digital_app,,12200000,32,0.2877,550000
LN00006153,APP00010521,2025-01-28,SH0001688,cash_loan,telesales,,23000000,35,0.2955,988000
LN00006154,APP00010522,2025-01-31,SH0001190,two_wheeler_loan,pos_partner,PTR017,19400000,34,0.2612,813000
LN00006155,APP00010523,2025-01-28,SH0003027,cash_loan,digital_app,,8800000,14,0.4001,797000
LN00006156,APP00010526,2025-01-31,SH0000324,cash_loan,digital_app,,188700000,18,0.4037,14146000
LN00006157,APP00010527,2025-01-29,SH0001488,cash_loan,telesales,,31400000,26,0.3447,1731000
LN00006158,APP00010528,2025-02-01,SH0002673,cash_loan,digital_app,,17400000,21,0.3674,1135000
LN00006159,APP00010529,2025-01-30,SH0001633,cash_loan,digital_app,,37900000,14,0.3091,3259000
LN00006160,APP00010530,2025-02-02,SH0001919,cash_loan,dsa,,157200000,23,0.2977,9051000
LN00006161,APP00010532,2025-01-30,SH0000026,two_wheeler_loan,pos_partner,PTR016,27400000,24,0.2202,1422000
LN00006162,APP00010533,2025-01-30,SH0000587,cd_installment,pos_partner,PTR001,7800000,16,0.2644,584000
LN00006163,APP00010535,2025-01-30,SH0000960,cash_loan,digital_app,,113700000,10,0.314,13070000
LN00006164,APP00010536,2025-02-02,SH0000291,two_wheeler_loan,digital_app,,14300000,14,0.2756,1206000
LN00006165,APP00010538,2025-01-30,SH0001658,two_wheeler_loan,pos_partner,PTR016,24700000,34,0.1948,951000
LN00006166,APP00010542,2025-01-30,SH0003687,cash_loan,telesales,,8900000,19,0.3427,613000
LN00006167,APP00010544,2025-01-29,SH0000802,cd_installment,pos_partner,PTR024,9500000,14,0.2144,773000
LN00006168,APP00010547,2025-01-29,SH0002876,two_wheeler_loan,pos_partner,PTR016,11600000,27,0.1931,533000
LN00006169,APP00010549,2025-01-28,SH0000032,cash_loan,digital_app,,24100000,14,0.2926,2053000
LN00006170,APP00010550,2025-01-29,SH0001466,credit_card_loan,dsa,,1500000,11,0.3224,159000
LN00006171,APP00010551,2025-01-29,SH0002720,cd_installment,pos_partner,PTR006,18000000,7,0.3361,2867000
LN00006172,APP00010553,2025-01-27,SH0002816,cd_installment,pos_partner,PTR006,42900000,20,0.2207,2583000
LN00006173,APP00010554,2025-01-30,SH0001990,cash_loan,dsa,,9000000,6,0.304,1636000
LN00006174,APP00010555,2025-02-01,SH0000024,cash_loan,telesales,,8800000,24,0.3389,510000
LN00006175,APP00010557,2025-01-30,SH0002777,cash_loan,telesales,,40400000,7,0.3186,6400000
LN00006176,APP00010561,2025-02-03,SH0002842,cd_installment,pos_partner,PTR011,4300000,6,0.2821,777000
LN00006177,APP00010562,2025-01-30,SH0002051,cash_loan,digital_app,,7900000,6,0.4176,1482000
LN00006178,APP00010565,2025-01-30,SH0002542,two_wheeler_loan,dsa,,11600000,8,0.209,1566000
LN00006179,APP00010568,2025-02-02,SH0000238,cash_loan,dsa,,187200000,16,0.3927,15215000
LN00006180,APP00010569,2025-01-31,SH0003113,cash_loan,telesales,,105100000,20,0.2931,6705000
LN00006181,APP00010570,2025-02-01,SH0003664,cash_loan,telesales,,128600000,32,0.3472,6216000
LN00006182,APP00010572,2025-02-01,SH0002707,cd_installment,dsa,,27500000,11,0.3359,2939000
LN00006183,APP00010573,2025-02-01,SH0002194,two_wheeler_loan,pos_partner,PTR017,30800000,36,0.2578,1237000
LN00006184,APP00010574,2025-01-31,SH0003909,credit_card_loan,digital_app,,21800000,12,0.3525,2182000
LN00006185,APP00010576,2025-01-29,SH0000752,two_wheeler_loan,pos_partner,PTR010,11000000,8,0.2086,1485000
LN00006186,APP00010577,2025-02-01,SH0000105,cd_installment,pos_partner,PTR024,47100000,16,0.2377,3464000
LN00006187,APP00010578,2025-02-03,SH0002265,cash_loan,digital_app,,10200000,33,0.3546,488000
LN00006188,APP00010579,2025-02-02,SH0001746,cash_loan,pos_partner,PTR018,9000000,20,0.2817,569000
LN00006189,APP00010580,2025-01-31,SH0000124,cash_loan,digital_app,,89600000,9,0.3752,11576000
LN00006190,APP00010581,2025-01-31,SH0000676,two_wheeler_loan,pos_partner,PTR017,50600000,14,0.2049,4094000
LN00006191,APP00010582,2025-01-29,SH0000225,cd_installment,pos_partner,PTR006,3800000,22,0.3315,233000
LN00006192,APP00010583,2025-02-01,SH0003698,cd_installment,pos_partner,PTR009,2200000,10,0.3404,256000
LN00006193,APP00010587,2025-02-01,SH0003822,cash_loan,dsa,,20400000,31,0.3485,1007000
LN00006194,APP00010592,2025-02-01,SH0002466,cash_loan,digital_app,,21800000,7,0.378,3519000
LN00006195,APP00010594,2025-02-01,SH0000277,cd_installment,pos_partner,PTR009,7500000,19,0.3496,520000
LN00006196,APP00010595,2025-01-30,SH0000344,cd_installment,pos_partner,PTR009,33500000,10,0.2598,3762000
LN00006197,APP00010597,2025-02-01,SH0003798,cash_loan,digital_app,,17700000,21,0.2901,1085000
LN00006198,APP00010598,2025-01-29,SH0003463,cd_installment,dsa,,1800000,21,0.3016,111000
LN00006199,APP00010601,2025-01-28,SH0001301,credit_card_loan,digital_app,,18400000,9,0.3141,2321000
LN00006200,APP00010603,2025-01-31,SH0001481,cash_loan,dsa,,59800000,27,0.2813,3014000
LN00006201,APP00010605,2025-01-28,SH0002578,credit_card_loan,digital_app,,4800000,7,0.3586,770000
LN00006202,APP00010606,2025-02-02,SH0002960,cd_installment,digital_app,,33900000,6,0.3437,6230000
LN00006203,APP00010608,2025-02-02,SH0003238,two_wheeler_loan,dsa,,17700000,35,0.2288,698000
LN00006204,APP00010609,2025-02-01,SH0000666,cash_loan,dsa,,56000000,13,0.2939,5082000
LN00006205,APP00010610,2025-01-28,SH0002810,cd_installment,pos_partner,PTR002,2600000,12,0.3129,255000
LN00006206,APP00010612,2025-01-31,SH0002202,cd_installment,dsa,,50600000,24,0.3148,2868000
LN00006207,APP00010613,2025-01-29,SH0000203,cd_installment,pos_partner,PTR011,29200000,18,0.3118,2052000
LN00006208,APP00010614,2025-02-01,SH0000587,cash_loan,telesales,,20300000,6,0.3092,3695000
LN00006209,APP00010615,2025-02-02,SH0002155,cash_loan,digital_app,,4600000,26,0.3072,244000
LN00006210,APP00010616,2025-02-01,SH0000074,cd_installment,pos_partner,PTR014,21900000,9,0.2295,2672000
LN00006211,APP00010619,2025-02-01,SH0003476,cd_installment,pos_partner,PTR022,16800000,21,0.2921,1031000
LN00006212,APP00010622,2025-01-31,SH0000558,cd_installment,pos_partner,PTR021,2900000,12,0.2054,269000
LN00006213,APP00010623,2025-01-31,SH0001441,cash_loan,digital_app,,8000000,14,0.379,716000
LN00006214,APP00010627,2025-01-30,SH0000970,cash_loan,digital_app,,12500000,18,0.2837,861000
LN00006215,APP00010628,2025-02-03,SH0002449,cash_loan,telesales,,81900000,28,0.2818,4024000
LN00006216,APP00010630,2025-02-02,SH0003203,credit_card_loan,telesales,,6400000,11,0.2507,657000
LN00006217,APP00010632,2025-02-03,SH0003993,two_wheeler_loan,digital_app,,15100000,18,0.2711,1030000
LN00006218,APP00010635,2025-01-31,SH0003842,cd_installment,pos_partner,PTR009,2700000,12,0.2261,253000
LN00006219,APP00010636,2025-02-03,SH0000646,cd_installment,pos_partner,PTR014,52800000,24,0.2318,2770000
LN00006220,APP00010638,2025-02-01,SH0000445,cd_installment,pos_partner,PTR018,21200000,13,0.2161,1844000
LN00006221,APP00010639,2025-01-31,SH0001643,two_wheeler_loan,pos_partner,PTR017,44000000,27,0.2004,2038000
LN00006222,APP00010640,2025-02-03,SH0003604,cash_loan,telesales,,67000000,26,0.3915,3862000
LN00006223,APP00010641,2025-02-03,SH0001461,cd_installment,pos_partner,PTR005,22200000,15,0.2822,1774000
LN00006224,APP00010642,2025-02-02,SH0003778,two_wheeler_loan,pos_partner,PTR015,51700000,35,0.2768,2169000
LN00006225,APP00010643,2025-02-02,SH0003199,cash_loan,digital_app,,51100000,10,0.2946,5825000
LN00006226,APP00010648,2025-02-01,SH0000656,cd_installment,pos_partner,PTR008,6900000,24,0.2667,374000
LN00006227,APP00010649,2025-01-31,SH0001394,two_wheeler_loan,pos_partner,PTR023,12000000,28,0.2298,558000
LN00006228,APP00010650,2025-02-02,SH0002518,cash_loan,dsa,,47500000,7,0.2913,7460000
LN00006229,APP00010651,2025-02-03,SH0002150,cash_loan,digital_app,,44400000,20,0.3031,2855000
LN00006230,APP00010652,2025-02-03,SH0002307,two_wheeler_loan,pos_partner,PTR017,13800000,7,0.2241,2121000
LN00006231,APP00010654,2025-02-03,SH0002304,cash_loan,digital_app,,19900000,11,0.336,2127000
LN00006232,APP00010656,2025-02-02,SH0003186,cd_installment,pos_partner,PTR006,2400000,19,0.3177,162000
LN00006233,APP00010657,2025-02-02,SH0000423,cash_loan,dsa,,4900000,12,0.3878,499000
LN00006234,APP00010658,2025-02-01,SH0003773,cash_loan,dsa,,120400000,19,0.3481,8332000
LN00006235,APP00010659,2025-02-02,SH0001629,cd_installment,digital_app,,11500000,11,0.3378,1230000
LN00006236,APP00010660,2025-01-31,SH0000951,credit_card_loan,dsa,,7300000,8,0.3682,1043000
LN00006237,APP00010662,2025-02-01,SH0002210,cash_loan,digital_app,,31300000,23,0.3112,1824000
LN00006238,APP00010663,2025-02-04,SH0000703,cash_loan,digital_app,,15400000,25,0.2814,821000
LN00006239,APP00010664,2025-02-04,SH0001250,cash_loan,dsa,,111400000,28,0.3148,5667000
LN00006240,APP00010667,2025-01-31,SH0003802,credit_card_loan,digital_app,,3900000,9,0.2745,484000
LN00006241,APP00010668,2025-02-02,SH0003163,credit_card_loan,digital_app,,13600000,3,0.3214,4778000
LN00006242,APP00010669,2025-02-04,SH0000538,cash_loan,telesales,,259400000,24,0.3722,15485000
LN00006243,APP00010670,2025-02-04,SH0001422,cash_loan,digital_app,,124500000,11,0.3699,13517000
LN00006244,APP00010671,2025-02-03,SH0002776,cash_loan,dsa,,63100000,31,0.3346,3067000
LN00006245,APP00010673,2025-02-01,SH0002039,two_wheeler_loan,pos_partner,PTR023,25800000,6,0.2324,4596000
LN00006246,APP00010676,2025-02-03,SH0001191,cash_loan,dsa,,7500000,15,0.3122,610000
LN00006247,APP00010678,2025-02-01,SH0000370,cash_loan,dsa,,8000000,35,0.3745,379000
LN00006248,APP00010680,2025-02-04,SH0002239,cd_installment,pos_partner,PTR018,8900000,7,0.2299,1371000
LN00006249,APP00010681,2025-02-03,SH0000600,cash_loan,digital_app,,59100000,17,0.3816,4554000
LN00006250,APP00010682,2025-02-03,SH0001363,cash_loan,digital_app,,65800000,19,0.3972,4721000
LN00006251,APP00010689,2025-02-06,SH0000445,cd_installment,digital_app,,10900000,10,0.2237,1205000
LN00006252,APP00010690,2025-02-04,SH0000483,two_wheeler_loan,dsa,,12000000,35,0.185,446000
LN00006253,APP00010691,2025-02-04,SH0001846,cash_loan,digital_app,,9000000,33,0.4068,457000
LN00006254,APP00010692,2025-02-05,SH0000267,cash_loan,dsa,,38700000,22,0.3215,2351000
LN00006255,APP00010693,2025-02-04,SH0003927,two_wheeler_loan,digital_app,,34700000,6,0.1837,6097000
LN00006256,APP00010694,2025-02-03,SH0003637,cd_installment,pos_partner,PTR002,6700000,12,0.3461,668000
LN00006257,APP00010698,2025-02-05,SH0003074,two_wheeler_loan,pos_partner,PTR023,18500000,13,0.2591,1647000
LN00006258,APP00010699,2025-02-04,SH0003664,cd_installment,pos_partner,PTR020,1600000,19,0.2464,103000
LN00006259,APP00010700,2025-02-06,SH0000362,cash_loan,digital_app,,90800000,11,0.3847,9926000
LN00006260,APP00010701,2025-02-04,SH0000295,credit_card_loan,digital_app,,12200000,11,0.2625,1260000
LN00006261,APP00010703,2025-02-04,SH0001184,cash_loan,digital_app,,20800000,9,0.4145,2728000
LN00006262,APP00010705,2025-02-06,SH0002777,cash_loan,telesales,,13100000,29,0.3285,660000
LN00006263,APP00010706,2025-02-03,SH0003247,cd_installment,dsa,,12600000,13,0.2292,1104000
LN00006264,APP00010707,2025-02-04,SH0001132,cd_installment,pos_partner,PTR009,4500000,23,0.2483,248000
LN00006265,APP00010708,2025-02-05,SH0000929,cash_loan,dsa,,89000000,24,0.4149,5518000
LN00006266,APP00010709,2025-02-06,SH0003887,cash_loan,telesales,,11400000,31,0.334,554000
LN00006267,APP00010713,2025-02-08,SH0003822,cash_loan,dsa,,13300000,35,0.4166,662000
LN00006268,APP00010715,2025-02-07,SH0003338,cash_loan,digital_app,,47700000,32,0.2904,2159000
LN00006269,APP00010718,2025-02-04,SH0001786,cash_loan,telesales,,166600000,14,0.3883,14987000
LN00006270,APP00010722,2025-02-04,SH0001690,cash_loan,digital_app,,108700000,30,0.4196,5908000
LN00006271,APP00010724,2025-02-06,SH0000274,two_wheeler_loan,dsa,,14700000,23,0.2004,775000
LN00006272,APP00010725,2025-02-06,SH0000847,two_wheeler_loan,pos_partner,PTR010,24800000,17,0.2228,1715000
LN00006273,APP00010727,2025-02-07,SH0001380,cash_loan,digital_app,,50900000,16,0.2972,3892000
LN00006274,APP00010728,2025-02-05,SH0002600,two_wheeler_loan,pos_partner,PTR017,37100000,20,0.1972,2192000
LN00006275,APP00010729,2025-02-09,SH0002491,cash_loan,digital_app,,134400000,7,0.3483,21493000
LN00006276,APP00010730,2025-02-08,SH0002848,cd_installment,pos_partner,PTR021,17500000,6,0.2852,3164000
LN00006277,APP00010733,2025-02-04,SH0003460,two_wheeler_loan,pos_partner,PTR010,19900000,26,0.2675,1017000
LN00006278,APP00010734,2025-02-06,SH0003318,cd_installment,pos_partner,PTR009,12100000,14,0.2002,976000
LN00006279,APP00010735,2025-02-04,SH0002392,two_wheeler_loan,pos_partner,PTR017,63300000,21,0.1871,3558000
LN00006280,APP00010736,2025-02-08,SH0002378,cd_installment,pos_partner,PTR005,3000000,22,0.2632,173000
LN00006281,APP00010737,2025-02-06,SH0001975,cd_installment,pos_partner,PTR021,8800000,18,0.206,572000
LN00006282,APP00010739,2025-02-06,SH0003058,two_wheeler_loan,dsa,,50300000,10,0.2081,5522000
LN00006283,APP00010740,2025-02-10,SH0001898,cash_loan,digital_app,,96600000,9,0.3077,12156000
LN00006284,APP00010745,2025-02-08,SH0003281,cash_loan,dsa,,38700000,36,0.3865,1831000
LN00006285,APP00010746,2025-02-09,SH0003915,cd_installment,digital_app,,15000000,21,0.3149,938000
LN00006286,APP00010752,2025-02-06,SH0000547,cd_installment,pos_partner,PTR005,19600000,9,0.2346,2396000
LN00006287,APP00010753,2025-02-08,SH0003108,two_wheeler_loan,dsa,,9200000,22,0.2219,513000
LN00006288,APP00010754,2025-02-10,SH0002596,cd_installment,dsa,,9800000,13,0.2203,854000
LN00006289,APP00010758,2025-02-06,SH0001875,cd_installment,digital_app,,28100000,16,0.2075,2025000
LN00006290,APP00010759,2025-02-06,SH0003078,cd_installment,pos_partner,PTR006,10600000,13,0.2851,957000
LN00006291,APP00010760,2025-02-10,SH0002288,cash_loan,digital_app,,6800000,18,0.309,477000
LN00006292,APP00010764,2025-02-06,SH0001377,cash_loan,digital_app,,9500000,27,0.3681,523000
LN00006293,APP00010765,2025-02-08,SH0000679,credit_card_loan,dsa,,1800000,9,0.267,223000
LN00006294,APP00010767,2025-02-08,SH0000571,cd_installment,pos_partner,PTR006,51000000,6,0.3017,9263000
LN00006295,APP00010769,2025-02-07,SH0001441,cash_loan,digital_app,,12900000,27,0.3735,713000
LN00006296,APP00010770,2025-02-07,SH0002129,two_wheeler_loan,dsa,,46300000,34,0.2778,1982000
LN00006297,APP00010771,2025-02-08,SH0000826,cash_loan,telesales,,18500000,34,0.4124,931000
LN00006298,APP00010774,2025-02-07,SH0003841,cash_loan,dsa,,9500000,28,0.3901,522000
LN00006299,APP00010775,2025-02-07,SH0000926,two_wheeler_loan,pos_partner,PTR010,12600000,14,0.2642,1056000
LN00006300,APP00010776,2025-02-08,SH0000968,two_wheeler_loan,pos_partner,PTR015,8900000,19,0.2224,560000
LN00006301,APP00010777,2025-02-08,SH0001583,cd_installment,pos_partner,PTR009,2400000,10,0.2956,274000
LN00006302,APP00010778,2025-02-09,SH0002453,cd_installment,pos_partner,PTR020,22500000,17,0.2442,1579000
LN00006303,APP00010779,2025-02-08,SH0001249,cash_loan,telesales,,65800000,35,0.361,3066000
LN00006304,APP00010781,2025-02-07,SH0002699,cd_installment,pos_partner,PTR001,6400000,19,0.225,404000
LN00006305,APP00010783,2025-02-07,SH0001562,cd_installment,pos_partner,PTR001,2900000,11,0.2677,300000
LN00006306,APP00010784,2025-02-06,SH0001532,cd_installment,dsa,,15100000,17,0.202,1029000
LN00006307,APP00010785,2025-02-06,SH0000269,cash_loan,digital_app,,123800000,31,0.3148,5885000
LN00006308,APP00010786,2025-02-08,SH0002192,cash_loan,telesales,,146800000,31,0.4014,7680000
LN00006309,APP00010788,2025-02-11,SH0003247,cash_loan,digital_app,,75000000,18,0.3027,5235000
LN00006310,APP00010789,2025-02-09,SH0001255,cash_loan,digital_app,,123100000,25,0.3782,7189000
LN00006311,APP00010791,2025-02-09,SH0003022,credit_card_loan,telesales,,3300000,8,0.3072,461000
LN00006312,APP00010792,2025-02-06,SH0002340,cash_loan,digital_app,,14500000,35,0.4179,723000
LN00006313,APP00010793,2025-02-10,SH0001722,cash_loan,telesales,,87200000,17,0.3209,6451000
LN00006314,APP00010794,2025-02-08,SH0001015,credit_card_loan,digital_app,,1400000,3,0.2598,487000
LN00006315,APP00010796,2025-02-09,SH0000272,cd_installment,pos_partner,PTR001,5200000,24,0.2928,289000
