customer_id,segment,province,income_band,risk_grade,birth_year,gender
SH0002519,mass,Ha Noi,under_10m,C,1985,female
SH0002520,emerging_affluent,Binh Duong,under_10m,C,1973,female
SH0002521,mass,Binh Duong,under_10m,B,1999,female
SH0002522,emerging_affluent,Binh Duong,under_10m,D,1973,male
SH0002523,emerging_affluent,Hai Phong,10m_to_25m,B,2001,female
SH0002524,emerging_affluent,Ho Chi Minh City,under_10m,C,1999,male
SH0002525,mass,Long An,10m_to_25m,E,1979,female
SH0002526,mass,Nghe An,over_25m,D,1982,female
SH0002527,emerging_affluent,Dong Nai,under_10m,B,1971,female
SH0002528,mass,Can Tho,10m_to_25m,C,1987,female
SH0002529,mass,Ho Chi Minh City,under_10m,C,2003,female
SH0002530,mass,Can Tho,over_25m,B,2003,female
SH0002531,mass,Thanh Hoa,under_10m,E,1967,female
SH0002532,mass,Thanh Hoa,over_25m,C,1965,female
SH0002533,mass,Khanh Hoa,10m_to_25m,D,1978,female
SH0002534,mass,Khanh Hoa,10m_to_25m,C,1984,female
SH0002535,emerging_affluent,Ha Noi,10m_to_25m,B,1993,female
SH0002536,mass,Ha Noi,10m_to_25m,D,1994,male
SH0002537,emerging_affluent,Nghe An,10m_to_25m,D,1983,female
SH0002538,mass,Nghe An,under_10m,C,1979,female
SH0002539,mass,Ho Chi Minh City,over_25m,C,2003,female
SH0002540,mass,Nghe An,10m_to_25m,B,1974,female
SH0002541,mass,Binh Duong,under_10m,B,1977,female
SH0002542,emerging_affluent,Ha Noi,over_25m,D,2004,female
SH0002543,mass,Ho Chi Minh City,over_25m,C,1998,male
SH0002544,emerging_affluent,Da Nang,under_10m,D,1978,male
SH0002545,mass,Nghe An,under_10m,B,1979,female
SH0002546,mass,Ho Chi Minh City,10m_to_25m,D,1977,female
SH0002547,emerging_affluent,Ho Chi Minh City,over_25m,E,1966,female
SH0002548,emerging_affluent,Bac Ninh,under_10m,D,1995,female
SH0002549,mass,Khanh Hoa,under_10m,C,1982,male
SH0002550,mass,Nghe An,10m_to_25m,C,1978,female
SH0002551,emerging_affluent,Ho Chi Minh City,10m_to_25m,D,1986,male
SH0002552,mass,Can Tho,10m_to_25m,C,1990,female
SH0002553,emerging_affluent,Thanh Hoa,under_10m,C,1977,female
SH0002554,emerging_affluent,Nghe An,10m_to_25m,B,1965,female
SH0002555,mass,Thanh Hoa,under_10m,D,1982,male
SH0002556,mass,Bac Ninh,under_10m,C,1979,male
SH0002557,mass,Ha Noi,under_10m,D,1969,female
SH0002558,mass,Can Tho,over_25m,D,1974,female
SH0002559,mass,Hai Phong,10m_to_25m,C,1994,female
SH0002560,mass,Hai Phong,under_10m,C,1980,female
SH0002561,mass,Dong Nai,under_10m,D,1969,male
SH0002562,mass,Ho Chi Minh City,10m_to_25m,B,1977,male
SH0002563,mass,Can Tho,under_10m,C,2003,male
SH0002564,emerging_affluent,Ha Noi,10m_to_25m,A,1984,male
SH0002565,emerging_affluent,Khanh Hoa,under_10m,D,2005,female
SH0002566,mass,Dong Nai,over_25m,C,1985,male
SH0002567,mass,Ho Chi Minh City,over_25m,A,1981,female
SH0002568,mass,Ha Noi,under_10m,C,1979,female
SH0002569,mass,Hai Phong,10m_to_25m,D,2003,male
SH0002570,emerging_affluent,Dong Nai,10m_to_25m,C,1973,female
SH0002571,emerging_affluent,Hai Phong,under_10m,D,1989,male
SH0002572,mass,Ha Noi,10m_to_25m,C,2000,female
SH0002573,mass,Ho Chi Minh City,10m_to_25m,B,2002,male
SH0002574,mass,Hai Phong,under_10m,D,1989,female
SH0002575,emerging_affluent,Hai Phong,10m_to_25m,C,1995,female
SH0002576,mass,Nghe An,under_10m,C,1989,female
SH0002577,emerging_affluent,Thanh Hoa,under_10m,C,1996,female
SH0002578,mass,Ha Noi,10m_to_25m,D,2001,male
SH0002579,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1984,male
SH0002580,mass,Ha Noi,under_10m,D,2002,female
SH0002581,emerging_affluent,Ho Chi Minh City,over_25m,D,1997,male
SH0002582,mass,Ha Noi,over_25m,C,1988,female
SH0002583,emerging_affluent,Bac Ninh,over_25m,B,2000,female
SH0002584,mass,Thanh Hoa,under_10m,D,1989,female
SH0002585,mass,Ha Noi,under_10m,D,1975,male
SH0002586,mass,Long An,under_10m,B,1975,female
SH0002587,emerging_affluent,Da Nang,under_10m,B,1982,female
SH0002588,emerging_affluent,Ha Noi,under_10m,D,1989,male
SH0002589,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1983,female
SH0002590,mass,Ho Chi Minh City,10m_to_25m,B,1993,male
SH0002591,mass,Long An,under_10m,C,1988,male
SH0002592,mass,Ha Noi,under_10m,D,1997,female
SH0002593,mass,Ha Noi,10m_to_25m,C,1983,male
SH0002594,mass,Ha Noi,10m_to_25m,C,2005,female
SH0002595,mass,Can Tho,over_25m,D,1990,female
SH0002596,mass,Nghe An,10m_to_25m,C,1989,male
SH0002597,mass,Long An,under_10m,D,1982,male
SH0002598,mass,Long An,10m_to_25m,B,1983,male
SH0002599,mass,Ho Chi Minh City,10m_to_25m,D,2001,male
SH0002600,mass,Hai Phong,under_10m,A,1969,female
SH0002601,mass,Thanh Hoa,under_10m,E,1991,female
SH0002602,emerging_affluent,Ho Chi Minh City,under_10m,C,1992,male
SH0002603,mass,Ho Chi Minh City,over_25m,A,1998,male
SH0002604,mass,Long An,10m_to_25m,C,2003,female
SH0002605,mass,Can Tho,10m_to_25m,B,1978,male
SH0002606,mass,Binh Duong,under_10m,C,2000,male
SH0002607,mass,Ha Noi,under_10m,D,1967,female
SH0002608,mass,Can Tho,under_10m,C,1970,male
SH0002609,mass,Ha Noi,over_25m,E,1980,male
SH0002610,emerging_affluent,Ha Noi,10m_to_25m,A,1968,female
SH0002611,emerging_affluent,Khanh Hoa,under_10m,C,1970,female
SH0002612,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1985,female
SH0002613,emerging_affluent,Binh Duong,over_25m,C,2002,female
SH0002614,mass,Can Tho,under_10m,C,1998,male
SH0002615,mass,Binh Duong,10m_to_25m,C,2002,female
SH0002616,mass,Ha Noi,10m_to_25m,C,1981,male
SH0002617,mass,Ha Noi,under_10m,C,1967,female
SH0002618,mass,Nghe An,10m_to_25m,B,1996,male
SH0002619,mass,Dong Nai,over_25m,D,1970,male
SH0002620,mass,Bac Ninh,10m_to_25m,C,1974,female
SH0002621,mass,Ho Chi Minh City,10m_to_25m,A,1965,female
SH0002622,emerging_affluent,Khanh Hoa,under_10m,B,1972,female
SH0002623,emerging_affluent,Long An,under_10m,C,1981,female
SH0002624,mass,Ho Chi Minh City,10m_to_25m,B,1994,female
SH0002625,mass,Binh Duong,10m_to_25m,B,2000,female
SH0002626,mass,Ha Noi,under_10m,C,1969,male
SH0002627,mass,Ho Chi Minh City,10m_to_25m,C,1990,male
SH0002628,emerging_affluent,Long An,over_25m,A,1986,female
SH0002629,mass,Khanh Hoa,under_10m,C,1973,male
SH0002630,mass,Can Tho,10m_to_25m,B,1966,female
SH0002631,mass,Hai Phong,under_10m,E,1970,male
SH0002632,mass,Ho Chi Minh City,under_10m,C,1967,female
SH0002633,mass,Hai Phong,10m_to_25m,D,1999,female
SH0002634,mass,Long An,10m_to_25m,C,1981,male
SH0002635,mass,Nghe An,10m_to_25m,D,1977,male
SH0002636,mass,Nghe An,10m_to_25m,E,1972,male
SH0002637,mass,Da Nang,over_25m,C,2002,female
SH0002638,mass,Nghe An,10m_to_25m,A,1991,female
SH0002639,emerging_affluent,Can Tho,10m_to_25m,C,2004,female
SH0002640,mass,Khanh Hoa,under_10m,A,1978,female
SH0002641,mass,Ho Chi Minh City,10m_to_25m,E,1977,female
SH0002642,emerging_affluent,Long An,under_10m,B,1969,male
SH0002643,mass,Ha Noi,over_25m,C,1988,male
SH0002644,emerging_affluent,Can Tho,10m_to_25m,D,1975,female
SH0002645,mass,Thanh Hoa,10m_to_25m,C,2001,female
SH0002646,mass,Ho Chi Minh City,under_10m,A,1966,male
SH0002647,mass,Khanh Hoa,under_10m,D,1990,male
SH0002648,mass,Ho Chi Minh City,over_25m,E,1965,female
SH0002649,mass,Da Nang,under_10m,B,1986,female
SH0002650,mass,Bac Ninh,under_10m,B,1970,male
SH0002651,mass,Ho Chi Minh City,under_10m,B,1991,female
SH0002652,mass,Ha Noi,10m_to_25m,D,1984,male
SH0002653,mass,Binh Duong,10m_to_25m,E,1976,male
SH0002654,emerging_affluent,Bac Ninh,under_10m,C,1990,male
SH0002655,emerging_affluent,Ha Noi,10m_to_25m,D,1986,male
SH0002656,emerging_affluent,Khanh Hoa,10m_to_25m,B,1975,female
SH0002657,mass,Thanh Hoa,under_10m,B,2005,female
SH0002658,mass,Dong Nai,under_10m,D,1987,male
SH0002659,mass,Ho Chi Minh City,over_25m,D,1990,female
SH0002660,emerging_affluent,Ha Noi,10m_to_25m,D,1992,male
SH0002661,emerging_affluent,Ha Noi,10m_to_25m,B,1966,female
SH0002662,mass,Long An,under_10m,D,2000,female
SH0002663,emerging_affluent,Hai Phong,under_10m,E,1991,male
SH0002664,emerging_affluent,Dong Nai,10m_to_25m,C,1992,male
SH0002665,mass,Nghe An,under_10m,E,1990,female
SH0002666,mass,Ho Chi Minh City,10m_to_25m,C,1992,female
SH0002667,mass,Binh Duong,under_10m,D,1965,female
SH0002668,mass,Ho Chi Minh City,under_10m,C,1978,male
SH0002669,mass,Can Tho,10m_to_25m,B,1968,female
SH0002670,emerging_affluent,Long An,over_25m,D,1985,male
SH0002671,mass,Nghe An,10m_to_25m,D,1974,male
SH0002672,emerging_affluent,Ha Noi,under_10m,D,1977,female
SH0002673,mass,Ha Noi,10m_to_25m,E,1999,male
SH0002674,mass,Long An,under_10m,A,1997,male
SH0002675,mass,Ho Chi Minh City,under_10m,C,1986,male
SH0002676,mass,Ha Noi,under_10m,C,2004,female
SH0002677,emerging_affluent,Ha Noi,under_10m,D,1978,female
SH0002678,emerging_affluent,Ha Noi,10m_to_25m,B,1997,female
SH0002679,mass,Can Tho,under_10m,D,1995,male
SH0002680,emerging_affluent,Ha Noi,10m_to_25m,B,1988,female
SH0002681,emerging_affluent,Binh Duong,10m_to_25m,E,1985,female
SH0002682,mass,Ha Noi,over_25m,D,1989,male
SH0002683,emerging_affluent,Ha Noi,over_25m,D,1979,male
SH0002684,mass,Dong Nai,under_10m,C,2001,female
SH0002685,mass,Can Tho,10m_to_25m,A,1974,female
SH0002686,mass,Ho Chi Minh City,under_10m,D,1983,male
SH0002687,mass,Ha Noi,10m_to_25m,B,1999,male
SH0002688,mass,Ha Noi,10m_to_25m,C,1995,female
SH0002689,emerging_affluent,Ho Chi Minh City,over_25m,C,1982,male
SH0002690,emerging_affluent,Khanh Hoa,over_25m,D,1983,male
SH0002691,mass,Thanh Hoa,10m_to_25m,C,1984,male
SH0002692,mass,Da Nang,under_10m,C,1978,female
SH0002693,mass,Dong Nai,under_10m,E,1965,male
SH0002694,mass,Dong Nai,under_10m,C,1986,female
SH0002695,mass,Dong Nai,under_10m,C,1986,female
SH0002696,mass,Can Tho,10m_to_25m,D,1968,male
SH0002697,mass,Da Nang,10m_to_25m,D,2001,male
SH0002698,mass,Dong Nai,10m_to_25m,B,2005,female
SH0002699,mass,Ho Chi Minh City,under_10m,C,1967,female
SH0002700,mass,Ho Chi Minh City,under_10m,B,1982,male
SH0002701,mass,Da Nang,under_10m,D,1995,female
SH0002702,mass,Long An,under_10m,C,1990,male
SH0002703,mass,Binh Duong,under_10m,B,1977,female
SH0002704,mass,Ho Chi Minh City,under_10m,C,1988,female
SH0002705,mass,Bac Ninh,10m_to_25m,E,1988,female
SH0002706,emerging_affluent,Ho Chi Minh City,under_10m,D,1988,male
SH0002707,mass,Ha Noi,10m_to_25m,D,1997,male
SH0002708,emerging_affluent,Nghe An,under_10m,B,1980,female
SH0002709,mass,Can Tho,under_10m,A,2000,male
SH0002710,mass,Long An,under_10m,C,2001,male
SH0002711,mass,Thanh Hoa,under_10m,C,1991,female
SH0002712,mass,Dong Nai,under_10m,A,2003,male
SH0002713,emerging_affluent,Binh Duong,10m_to_25m,C,1975,female
SH0002714,mass,Thanh Hoa,under_10m,C,1981,male
SH0002715,mass,Khanh Hoa,under_10m,B,1983,female
SH0002716,emerging_affluent,Ha Noi,under_10m,C,2000,male
SH0002717,mass,Da Nang,over_25m,C,1973,female
SH0002718,mass,Binh Duong,under_10m,C,1979,female
SH0002719,mass,Binh Duong,10m_to_25m,B,1996,female
SH0002720,mass,Ha Noi,under_10m,D,1992,male
SH0002721,mass,Ho Chi Minh City,over_25m,C,1970,male
SH0002722,mass,Thanh Hoa,10m_to_25m,E,1973,female
SH0002723,emerging_affluent,Khanh Hoa,under_10m,D,1982,female
SH0002724,emerging_affluent,Can Tho,10m_to_25m,A,1983,female
SH0002725,emerging_affluent,Thanh Hoa,10m_to_25m,D,1991,male
SH0002726,emerging_affluent,Can Tho,over_25m,B,1985,male
SH0002727,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1996,female
SH0002728,mass,Can Tho,under_10m,B,1989,female
SH0002729,mass,Nghe An,over_25m,C,1972,male
SH0002730,mass,Ho Chi Minh City,10m_to_25m,D,2002,male
SH0002731,emerging_affluent,Thanh Hoa,under_10m,B,1980,female
SH0002732,emerging_affluent,Nghe An,10m_to_25m,D,1982,female
SH0002733,mass,Ha Noi,10m_to_25m,D,1984,female
SH0002734,mass,Ho Chi Minh City,10m_to_25m,A,1995,female
SH0002735,emerging_affluent,Ha Noi,under_10m,D,1981,male
SH0002736,mass,Binh Duong,over_25m,A,1993,male
SH0002737,emerging_affluent,Bac Ninh,10m_to_25m,C,2005,female
SH0002738,emerging_affluent,Khanh Hoa,10m_to_25m,D,2005,female
SH0002739,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1976,female
SH0002740,emerging_affluent,Khanh Hoa,10m_to_25m,A,2004,male
SH0002741,mass,Ha Noi,10m_to_25m,C,2001,male
SH0002742,mass,Long An,10m_to_25m,A,1997,male
SH0002743,emerging_affluent,Bac Ninh,under_10m,D,1978,female
SH0002744,mass,Binh Duong,10m_to_25m,B,1970,female
SH0002745,mass,Ha Noi,over_25m,D,1997,female
SH0002746,mass,Long An,10m_to_25m,C,1985,female
SH0002747,mass,Ha Noi,10m_to_25m,B,1982,female
SH0002748,mass,Hai Phong,under_10m,E,1990,female
SH0002749,mass,Ha Noi,over_25m,C,1986,male
SH0002750,mass,Ho Chi Minh City,under_10m,D,1988,male
SH0002751,mass,Hai Phong,under_10m,C,1999,male
SH0002752,emerging_affluent,Ha Noi,10m_to_25m,C,1974,female
SH0002753,emerging_affluent,Ha Noi,under_10m,C,1975,female
SH0002754,mass,Ha Noi,under_10m,B,1970,female
SH0002755,emerging_affluent,Can Tho,under_10m,E,1977,male
SH0002756,mass,Ha Noi,10m_to_25m,B,2003,male
SH0002757,mass,Binh Duong,under_10m,D,1971,male
SH0002758,mass,Can Tho,under_10m,C,1984,male
SH0002759,mass,Dong Nai,under_10m,D,1981,female
SH0002760,mass,Da Nang,under_10m,C,1973,male
SH0002761,emerging_affluent,Binh Duong,10m_to_25m,E,1997,female
SH0002762,emerging_affluent,Ho Chi Minh City,under_10m,B,1974,male
SH0002763,mass,Ha Noi,10m_to_25m,D,1978,female
SH0002764,mass,Ha Noi,10m_to_25m,A,2004,male
SH0002765,mass,Long An,10m_to_25m,C,1997,male
SH0002766,emerging_affluent,Ha Noi,10m_to_25m,B,1998,female
SH0002767,mass,Can Tho,under_10m,D,1976,female
SH0002768,mass,Da Nang,10m_to_25m,C,2005,female
SH0002769,mass,Can Tho,10m_to_25m,B,1977,male
SH0002770,emerging_affluent,Thanh Hoa,under_10m,C,2002,male
SH0002771,mass,Long An,10m_to_25m,B,1992,female
SH0002772,mass,Long An,over_25m,D,1967,female
SH0002773,mass,Nghe An,under_10m,D,1977,female
SH0002774,mass,Binh Duong,under_10m,A,1985,female
SH0002775,mass,Ho Chi Minh City,under_10m,E,1973,male
SH0002776,mass,Ho Chi Minh City,under_10m,C,1979,male
SH0002777,mass,Ho Chi Minh City,10m_to_25m,A,1969,male
SH0002778,emerging_affluent,Long An,under_10m,D,1992,female
SH0002779,mass,Nghe An,over_25m,D,1998,male
SH0002780,emerging_affluent,Ho Chi Minh City,under_10m,D,1983,male
SH0002781,emerging_affluent,Bac Ninh,10m_to_25m,D,1968,female
SH0002782,mass,Ho Chi Minh City,under_10m,E,1980,male
SH0002783,mass,Ha Noi,under_10m,C,1998,female
SH0002784,mass,Can Tho,under_10m,C,1997,female
SH0002785,mass,Ho Chi Minh City,10m_to_25m,D,1995,male
SH0002786,mass,Da Nang,10m_to_25m,C,1984,male
SH0002787,mass,Ha Noi,under_10m,B,2002,male
SH0002788,emerging_affluent,Ha Noi,10m_to_25m,A,1976,female
SH0002789,mass,Ha Noi,under_10m,D,1965,female
SH0002790,emerging_affluent,Ha Noi,10m_to_25m,B,2005,female
SH0002791,mass,Da Nang,10m_to_25m,B,1982,male
SH0002792,emerging_affluent,Binh Duong,10m_to_25m,A,1997,male
SH0002793,mass,Ha Noi,under_10m,D,1977,female
SH0002794,emerging_affluent,Hai Phong,10m_to_25m,D,1994,female
SH0002795,mass,Nghe An,over_25m,A,1977,female
SH0002796,emerging_affluent,Ha Noi,under_10m,E,1992,male
SH0002797,mass,Ha Noi,under_10m,D,2000,male
SH0002798,mass,Ha Noi,under_10m,B,1988,female
SH0002799,mass,Ha Noi,over_25m,C,1984,male
SH0002800,emerging_affluent,Dong Nai,under_10m,E,2005,male
SH0002801,mass,Ho Chi Minh City,10m_to_25m,C,1980,female
SH0002802,mass,Ha Noi,under_10m,B,1967,female
SH0002803,emerging_affluent,Da Nang,under_10m,B,1997,female
SH0002804,mass,Hai Phong,under_10m,C,1983,male
SH0002805,mass,Dong Nai,under_10m,D,1965,male
SH0002806,emerging_affluent,Ha Noi,10m_to_25m,C,2005,female
SH0002807,mass,Long An,under_10m,C,1973,male
SH0002808,mass,Bac Ninh,over_25m,D,1983,male
SH0002809,mass,Bac Ninh,10m_to_25m,E,1979,male
SH0002810,mass,Ho Chi Minh City,over_25m,B,1992,male
SH0002811,mass,Long An,under_10m,C,1996,male
SH0002812,emerging_affluent,Long An,under_10m,D,1975,male
SH0002813,mass,Dong Nai,under_10m,B,1966,female
SH0002814,emerging_affluent,Hai Phong,10m_to_25m,C,1970,male
SH0002815,mass,Hai Phong,under_10m,B,1969,male
SH0002816,mass,Ha Noi,10m_to_25m,B,1968,female
SH0002817,mass,Ho Chi Minh City,under_10m,D,2001,female
SH0002818,mass,Ho Chi Minh City,10m_to_25m,B,1984,male
SH0002819,emerging_affluent,Ha Noi,under_10m,E,1989,female
SH0002820,emerging_affluent,Binh Duong,10m_to_25m,B,1986,male
SH0002821,emerging_affluent,Ha Noi,under_10m,B,1989,male
SH0002822,mass,Dong Nai,under_10m,D,1990,male
SH0002823,mass,Long An,10m_to_25m,C,1982,male
SH0002824,mass,Hai Phong,under_10m,E,1969,female
SH0002825,emerging_affluent,Ha Noi,under_10m,C,2003,female
SH0002826,emerging_affluent,Da Nang,under_10m,C,1990,male
SH0002827,mass,Nghe An,10m_to_25m,C,1997,female
SH0002828,mass,Thanh Hoa,under_10m,C,1999,female
SH0002829,emerging_affluent,Hai Phong,under_10m,A,1988,female
SH0002830,emerging_affluent,Ha Noi,10m_to_25m,D,1986,female
SH0002831,mass,Khanh Hoa,under_10m,A,1994,female
SH0002832,mass,Dong Nai,10m_to_25m,C,1982,male
SH0002833,mass,Dong Nai,10m_to_25m,A,1966,male
SH0002834,mass,Dong Nai,10m_to_25m,C,1988,male
SH0002835,emerging_affluent,Ha Noi,10m_to_25m,A,1970,female
SH0002836,mass,Khanh Hoa,under_10m,A,1991,male
SH0002837,mass,Khanh Hoa,under_10m,C,1992,female
SH0002838,mass,Da Nang,under_10m,C,2003,male
SH0002839,mass,Khanh Hoa,10m_to_25m,A,1971,female
SH0002840,emerging_affluent,Long An,under_10m,B,2000,male
SH0002841,mass,Dong Nai,10m_to_25m,A,1981,female
SH0002842,mass,Khanh Hoa,10m_to_25m,B,1988,female
SH0002843,emerging_affluent,Can Tho,10m_to_25m,E,1970,male
SH0002844,mass,Ha Noi,under_10m,A,1984,male
SH0002845,emerging_affluent,Ho Chi Minh City,under_10m,C,1965,male
SH0002846,mass,Thanh Hoa,10m_to_25m,D,1990,female
SH0002847,mass,Ha Noi,under_10m,D,1966,female
SH0002848,emerging_affluent,Long An,10m_to_25m,D,1975,female
SH0002849,mass,Ho Chi Minh City,over_25m,B,1997,female
SH0002850,mass,Can Tho,10m_to_25m,C,1974,male
SH0002851,mass,Ha Noi,10m_to_25m,D,1998,male
SH0002852,mass,Long An,10m_to_25m,B,1989,male
SH0002853,mass,Nghe An,over_25m,A,1977,female
SH0002854,emerging_affluent,Binh Duong,over_25m,D,2002,female
SH0002855,mass,Ho Chi Minh City,over_25m,E,1990,female
SH0002856,mass,Can Tho,under_10m,C,1967,female
SH0002857,emerging_affluent,Ho Chi Minh City,under_10m,C,1965,female
SH0002858,mass,Thanh Hoa,under_10m,D,1966,male
SH0002859,mass,Da Nang,over_25m,D,2000,male
SH0002860,mass,Ha Noi,10m_to_25m,E,1971,female
SH0002861,mass,Dong Nai,10m_to_25m,D,1987,female
SH0002862,emerging_affluent,Ha Noi,under_10m,C,1991,female
SH0002863,mass,Long An,under_10m,B,1996,male
SH0002864,mass,Khanh Hoa,under_10m,A,1973,female
SH0002865,mass,Binh Duong,under_10m,B,1987,female
SH0002866,mass,Da Nang,under_10m,E,1991,male
SH0002867,mass,Khanh Hoa,under_10m,D,1980,female
SH0002868,emerging_affluent,Hai Phong,under_10m,C,1997,male
SH0002869,mass,Dong Nai,over_25m,C,1999,male
SH0002870,mass,Ho Chi Minh City,10m_to_25m,B,1971,male
SH0002871,mass,Ho Chi Minh City,10m_to_25m,D,2005,male
SH0002872,emerging_affluent,Thanh Hoa,under_10m,C,1998,female
SH0002873,mass,Ho Chi Minh City,over_25m,D,1994,female
SH0002874,emerging_affluent,Khanh Hoa,10m_to_25m,D,1992,female
SH0002875,mass,Ho Chi Minh City,10m_to_25m,C,1967,female
SH0002876,mass,Can Tho,10m_to_25m,C,1978,male
SH0002877,emerging_affluent,Ha Noi,under_10m,C,1994,male
SH0002878,mass,Ha Noi,under_10m,D,1980,female
SH0002879,mass,Ha Noi,over_25m,C,1997,male
SH0002880,mass,Da Nang,over_25m,E,1969,female
SH0002881,mass,Thanh Hoa,under_10m,E,1989,male
SH0002882,mass,Ho Chi Minh City,over_25m,E,1993,male
SH0002883,mass,Ho Chi Minh City,over_25m,D,1998,female
SH0002884,mass,Ha Noi,over_25m,C,1975,female
SH0002885,mass,Nghe An,under_10m,C,2004,female
SH0002886,emerging_affluent,Da Nang,under_10m,E,1998,male
SH0002887,mass,Nghe An,over_25m,E,2004,female
SH0002888,mass,Long An,under_10m,B,1979,female
SH0002889,emerging_affluent,Can Tho,under_10m,E,1990,female
SH0002890,mass,Ho Chi Minh City,under_10m,C,1971,female
SH0002891,mass,Binh Duong,under_10m,C,1972,male
SH0002892,emerging_affluent,Ho Chi Minh City,over_25m,D,1984,male
SH0002893,mass,Da Nang,under_10m,E,1971,female
SH0002894,mass,Ha Noi,over_25m,A,1978,female
SH0002895,emerging_affluent,Ha Noi,under_10m,D,1971,female
SH0002896,mass,Da Nang,over_25m,D,2003,female
SH0002897,mass,Hai Phong,10m_to_25m,A,1971,female
SH0002898,mass,Ha Noi,over_25m,C,2001,female
SH0002899,mass,Ha Noi,under_10m,D,1981,female
SH0002900,mass,Ho Chi Minh City,under_10m,B,1982,female
SH0002901,mass,Da Nang,under_10m,C,1972,male
SH0002902,mass,Nghe An,under_10m,B,1970,female
SH0002903,emerging_affluent,Long An,under_10m,D,1990,male
SH0002904,mass,Ha Noi,10m_to_25m,B,1973,female
SH0002905,mass,Bac Ninh,10m_to_25m,C,1983,male
SH0002906,emerging_affluent,Ha Noi,under_10m,B,1974,female
SH0002907,mass,Ha Noi,10m_to_25m,C,1975,female
SH0002908,mass,Da Nang,over_25m,B,1981,female
SH0002909,emerging_affluent,Bac Ninh,under_10m,D,1988,female
SH0002910,mass,Hai Phong,under_10m,A,1995,male
SH0002911,mass,Nghe An,10m_to_25m,D,1997,female
SH0002912,mass,Can Tho,under_10m,C,1992,male
SH0002913,mass,Ha Noi,over_25m,B,1993,female
SH0002914,mass,Thanh Hoa,over_25m,E,1976,female
SH0002915,mass,Thanh Hoa,over_25m,D,1990,female
SH0002916,mass,Ho Chi Minh City,over_25m,B,1977,male
SH0002917,emerging_affluent,Da Nang,10m_to_25m,B,1968,male
SH0002918,mass,Dong Nai,10m_to_25m,B,1970,female
SH0002919,mass,Dong Nai,over_25m,D,1994,female
SH0002920,emerging_affluent,Hai Phong,10m_to_25m,D,2000,male
SH0002921,mass,Thanh Hoa,under_10m,B,1972,male
SH0002922,emerging_affluent,Ha Noi,under_10m,A,1987,male
