snapshot_month,loan_id,outstanding_principal,dpd,dpd_bucket,status,is_restructured
2024-10-31,LN00004182,28233333,0,current,active,false
2024-11-30,LN00004182,26950000,0,current,active,false
2024-12-31,LN00004182,25666667,0,current,active,false
2025-01-31,LN00004182,24383333,0,current,active,false
2025-02-28,LN00004182,23100000,0,current,active,false
2025-03-31,LN00004182,21816667,0,current,active,false
2025-04-30,LN00004182,20533333,0,current,active,false
2025-05-31,LN00004182,19250000,0,current,active,false
2025-06-30,LN00004182,17966667,0,current,active,false
2025-07-31,LN00004182,16683333,0,current,active,false
2025-08-31,LN00004182,15400000,0,current,active,false
2025-09-30,LN00004182,14116667,0,current,active,false
2025-10-31,LN00004182,12833333,0,current,active,false
2025-11-30,LN00004182,11550000,0,current,active,false
2025-12-31,LN00004182,10266667,0,current,active,false
2024-09-30,LN00004183,8010000,0,current,active,false
2024-10-31,LN00004183,7120000,0,current,active,false
2024-11-30,LN00004183,6230000,0,current,active,false
2024-12-31,LN00004183,5340000,0,current,active,false
2025-01-31,LN00004183,4450000,0,current,active,false
2025-02-28,LN00004183,3560000,26,dpd_1_29,active,false
2025-03-31,LN00004183,2670000,27,dpd_1_29,active,false
2025-04-30,LN00004183,1780000,46,dpd_30_59,active,false
2025-05-31,LN00004183,890000,64,dpd_60_89,active,false
2025-06-30,LN00004183,0,0,current,closed,false
2024-09-30,LN00004184,60811429,0,current,active,false
2024-10-31,LN00004184,59022857,0,current,active,false
2024-11-30,LN00004184,57234286,0,current,active,false
2024-12-31,LN00004184,55445714,0,current,active,false
2025-01-31,LN00004184,53657143,0,current,active,false
2025-02-28,LN00004184,51868571,0,current,active,false
2025-03-31,LN00004184,50080000,0,current,active,false
2025-04-30,LN00004184,48291429,39,dpd_30_59,active,false
2025-05-31,LN00004184,46502857,41,dpd_30_59,active,false
2025-06-30,LN00004184,44714286,41,dpd_30_59,active,false
2025-07-31,LN00004184,42925714,42,dpd_30_59,active,false
2025-08-31,LN00004184,41137143,15,dpd_1_29,active,false
2025-09-30,LN00004184,39348571,17,dpd_1_29,active,false
2025-10-31,LN00004184,37560000,19,dpd_1_29,active,false
2025-11-30,LN00004184,35771429,19,dpd_1_29,active,false
2025-12-31,LN00004184,33982857,21,dpd_1_29,active,false
2024-09-30,LN00004185,43015385,0,current,active,false
2024-10-31,LN00004185,39430769,20,dpd_1_29,active,false
2024-11-30,LN00004185,35846154,0,current,active,false
2024-12-31,LN00004185,32261538,0,current,active,false
2025-01-31,LN00004185,28676923,0,current,active,false
2025-02-28,LN00004185,25092308,0,current,active,false
2025-03-31,LN00004185,21507692,0,current,active,false
2025-04-30,LN00004185,17923077,30,dpd_30_59,active,false
2025-05-31,LN00004185,14338462,30,dpd_30_59,active,false
2025-06-30,LN00004185,10753846,0,current,active,false
2025-07-31,LN00004185,7169231,0,current,active,false
2025-08-31,LN00004185,3584615,0,current,active,false
2025-09-30,LN00004185,0,0,current,closed,false
2024-09-30,LN00004186,17550000,0,current,active,false
2024-10-31,LN00004186,16900000,0,current,active,false
2024-11-30,LN00004186,16250000,0,current,active,false
2024-12-31,LN00004186,15600000,0,current,active,false
2025-01-31,LN00004186,14950000,0,current,active,false
2025-02-28,LN00004186,14300000,0,current,active,false
2025-03-31,LN00004186,13650000,0,current,active,false
2025-04-30,LN00004186,13000000,0,current,active,false
2025-05-31,LN00004186,12350000,0,current,active,false
2025-06-30,LN00004186,11700000,0,current,active,false
2025-07-31,LN00004186,11050000,0,current,active,false
2025-08-31,LN00004186,10400000,0,current,active,false
2025-09-30,LN00004186,9750000,0,current,active,false
2025-10-31,LN00004186,9100000,0,current,active,false
2025-11-30,LN00004186,8450000,37,dpd_30_59,active,false
2025-12-31,LN00004186,7800000,38,dpd_30_59,active,false
2024-09-30,LN00004187,14671429,0,current,active,false
2024-10-31,LN00004187,13542857,18,dpd_1_29,active,false
2024-11-30,LN00004187,12414286,0,current,active,false
2024-12-31,LN00004187,11285714,0,current,active,false
2025-01-31,LN00004187,10157143,0,current,active,false
2025-02-28,LN00004187,9028571,0,current,active,false
2025-03-31,LN00004187,7900000,0,current,active,false
2025-04-30,LN00004187,6771429,0,current,active,false
2025-05-31,LN00004187,5642857,0,current,active,false
2025-06-30,LN00004187,4514286,31,dpd_30_59,active,false
2025-07-31,LN00004187,3385714,0,current,active,false
2025-08-31,LN00004187,2257143,0,current,active,false
2025-09-30,LN00004187,1128571,0,current,active,false
2025-10-31,LN00004187,0,0,current,closed,false
2024-09-30,LN00004188,5142857,0,current,active,false
2024-10-31,LN00004188,4885714,27,dpd_1_29,active,false
2024-11-30,LN00004188,4628571,0,current,active,false
2024-12-31,LN00004188,4371429,0,current,active,false
2025-01-31,LN00004188,4114286,20,dpd_1_29,active,false
2025-02-28,LN00004188,3857143,0,current,active,false
2025-03-31,LN00004188,3600000,0,current,active,false
2025-04-30,LN00004188,3342857,0,current,active,false
2025-05-31,LN00004188,3085714,0,current,active,false
2025-06-30,LN00004188,2828571,0,current,active,false
2025-07-31,LN00004188,2571429,0,current,active,false
2025-08-31,LN00004188,2314286,0,current,active,false
2025-09-30,LN00004188,2057143,0,current,active,false
2025-10-31,LN00004188,1800000,0,current,active,false
2025-11-30,LN00004188,1542857,0,current,active,false
2025-12-31,LN00004188,1285714,15,dpd_1_29,active,false
2024-09-30,LN00004189,32263636,0,current,active,false
2024-10-31,LN00004189,30727273,32,dpd_30_59,active,false
2024-11-30,LN00004189,29190909,34,dpd_30_59,active,false
2024-12-31,LN00004189,27654545,36,dpd_30_59,active,false
2025-01-31,LN00004189,26118182,38,dpd_30_59,active,false
2025-02-28,LN00004189,24581818,40,dpd_30_59,active,false
2025-03-31,LN00004189,23045455,42,dpd_30_59,active,false
2025-04-30,LN00004189,21509091,42,dpd_30_59,active,false
2025-05-31,LN00004189,19972727,14,dpd_1_29,active,false
2025-06-30,LN00004189,18436364,16,dpd_1_29,active,false
2025-07-31,LN00004189,16900000,18,dpd_1_29,active,false
2025-08-31,LN00004189,15363636,19,dpd_1_29,active,false
2025-09-30,LN00004189,13827273,0,current,active,false
2025-10-31,LN00004189,12290909,0,current,active,false
2025-11-30,LN00004189,10754545,0,current,active,false
2025-12-31,LN00004189,9218182,0,current,active,false
2024-09-30,LN00004190,48243750,33,dpd_30_59,active,false
2024-10-31,LN00004190,46687500,35,dpd_30_59,active,false
2024-11-30,LN00004190,45131250,1,dpd_1_29,active,false
2024-12-31,LN00004190,43575000,27,dpd_1_29,active,false
2025-01-31,LN00004190,42018750,4,dpd_1_29,active,false
2025-02-28,LN00004190,40462500,0,current,active,false
2025-03-31,LN00004190,38906250,0,current,active,false
2025-04-30,LN00004190,37350000,0,current,active,false
2025-05-31,LN00004190,35793750,0,current,active,false
2025-06-30,LN00004190,34237500,0,current,active,false
2025-07-31,LN00004190,32681250,0,current,active,false
2025-08-31,LN00004190,31125000,0,current,active,false
2025-09-30,LN00004190,29568750,0,current,active,false
2025-10-31,LN00004190,28012500,43,dpd_30_59,active,false
2025-11-30,LN00004190,26456250,11,dpd_1_29,active,false
2025-12-31,LN00004190,24900000,13,dpd_1_29,active,false
2024-09-30,LN00004191,2577778,0,current,active,false
2024-10-31,LN00004191,2255556,0,current,active,false
2024-11-30,LN00004191,1933333,0,current,active,false
2024-12-31,LN00004191,1611111,0,current,active,false
2025-01-31,LN00004191,1288889,0,current,active,false
2025-02-28,LN00004191,966667,0,current,active,false
2025-03-31,LN00004191,644444,0,current,active,false
2025-04-30,LN00004191,322222,0,current,active,false
2025-05-31,LN00004191,0,0,current,closed,false
2024-09-30,LN00004192,19512500,0,current,active,false
2024-10-31,LN00004192,16725000,0,current,active,false
2024-11-30,LN00004192,13937500,0,current,active,false
2024-12-31,LN00004192,11150000,0,current,active,false
2025-01-31,LN00004192,8362500,0,current,active,false
2025-02-28,LN00004192,5575000,0,current,active,false
2025-03-31,LN00004192,2787500,41,dpd_30_59,active,false
2025-04-30,LN00004192,0,0,current,closed,false
2024-09-30,LN00004193,42500000,0,current,active,false
2024-10-31,LN00004193,34000000,0,current,active,false
2024-11-30,LN00004193,25500000,39,dpd_30_59,active,false
2024-12-31,LN00004193,17000000,39,dpd_30_59,active,false
2025-01-31,LN00004193,8500000,41,dpd_30_59,active,false
2025-02-28,LN00004193,0,0,current,closed,false
2024-09-30,LN00004194,9955556,0,current,active,false
2024-10-31,LN00004194,8711111,0,current,active,false
2024-11-30,LN00004194,7466667,0,current,active,false
2024-12-31,LN00004194,6222222,39,dpd_30_59,active,false
2025-01-31,LN00004194,4977778,40,dpd_30_59,active,false
2025-02-28,LN00004194,3733333,40,dpd_30_59,active,false
2025-03-31,LN00004194,2488889,16,dpd_1_29,active,false
2025-04-30,LN00004194,1244444,17,dpd_1_29,active,false
2025-05-31,LN00004194,0,0,current,closed,false
2024-09-30,LN00004195,11880000,0,current,active,false
2024-10-31,LN00004195,10560000,42,dpd_30_59,active,false
2024-11-30,LN00004195,9240000,10,dpd_1_29,active,false
2024-12-31,LN00004195,7920000,11,dpd_1_29,active,false
2025-01-31,LN00004195,6600000,11,dpd_1_29,active,false
2025-02-28,LN00004195,5280000,11,dpd_1_29,active,false
2025-03-31,LN00004195,3960000,13,dpd_1_29,active,false
2025-04-30,LN00004195,2640000,13,dpd_1_29,active,false
2025-05-31,LN00004195,1320000,13,dpd_1_29,active,false
2025-06-30,LN00004195,0,0,current,closed,false
2024-09-30,LN00004196,25155556,0,current,active,false
2024-10-31,LN00004196,22011111,0,current,active,false
2024-11-30,LN00004196,18866667,18,dpd_1_29,active,false
2024-12-31,LN00004196,15722222,20,dpd_1_29,active,false
2025-01-31,LN00004196,12577778,22,dpd_1_29,active,false
2025-02-28,LN00004196,9433333,23,dpd_1_29,active,false
2025-03-31,LN00004196,6288889,24,dpd_1_29,active,false
2025-04-30,LN00004196,3144444,24,dpd_1_29,active,false
2025-05-31,LN00004196,0,0,current,closed,false
2024-09-30,LN00004197,19964286,0,current,active,false
2024-10-31,LN00004197,18428571,0,current,active,false
2024-11-30,LN00004197,16892857,0,current,active,false
2024-12-31,LN00004197,15357143,0,current,active,false
2025-01-31,LN00004197,13821429,0,current,active,false
2025-02-28,LN00004197,12285714,0,current,active,false
2025-03-31,LN00004197,10750000,0,current,active,false
2025-04-30,LN00004197,9214286,0,current,active,false
2025-05-31,LN00004197,7678571,0,current,active,false
2025-06-30,LN00004197,6142857,0,current,active,false
2025-07-31,LN00004197,4607143,0,current,active,false
2025-08-31,LN00004197,3071429,0,current,active,false
2025-09-30,LN00004197,1535714,0,current,active,false
2025-10-31,LN00004197,0,0,current,closed,false
2024-09-30,LN00004198,7063636,0,current,active,false
2024-10-31,LN00004198,6727273,0,current,active,false
2024-11-30,LN00004198,6390909,0,current,active,false
2024-12-31,LN00004198,6054545,20,dpd_1_29,active,false
2025-01-31,LN00004198,5718182,0,current,active,false
2025-02-28,LN00004198,5381818,44,dpd_30_59,active,false
2025-03-31,LN00004198,5045455,13,dpd_1_29,active,false
2025-04-30,LN00004198,4709091,14,dpd_1_29,active,false
2025-05-31,LN00004198,4372727,0,current,active,false
2025-06-30,LN00004198,4036364,0,current,active,false
2025-07-31,LN00004198,3700000,0,current,active,false
2025-08-31,LN00004198,3363636,0,current,active,false
2025-09-30,LN00004198,3027273,0,current,active,false
2025-10-31,LN00004198,2690909,0,current,active,false
2025-11-30,LN00004198,2354545,0,current,active,false
2025-12-31,LN00004198,2018182,0,current,active,false
2024-09-30,LN00004199,4047059,0,current,active,false
2024-10-31,LN00004199,3794118,0,current,active,false
2024-11-30,LN00004199,3541176,0,current,active,false
2024-12-31,LN00004199,3288235,0,current,active,false
2025-01-31,LN00004199,3035294,0,current,active,false
2025-02-28,LN00004199,2782353,0,current,active,false
2025-03-31,LN00004199,2529412,0,current,active,false
2025-04-30,LN00004199,2276471,0,current,active,false
2025-05-31,LN00004199,2023529,0,current,active,false
2025-06-30,LN00004199,1770588,21,dpd_1_29,active,false
2025-07-31,LN00004199,1517647,21,dpd_1_29,active,false
2025-08-31,LN00004199,1264706,0,current,active,false
2025-09-30,LN00004199,1011765,27,dpd_1_29,active,false
2025-10-31,LN00004199,758824,28,dpd_1_29,active,false
2025-11-30,LN00004199,505882,29,dpd_1_29,active,false
2025-12-31,LN00004199,252941,53,dpd_30_59,active,false
2024-09-30,LN00004200,12031579,0,current,active,false
2024-10-31,LN00004200,11363158,0,current,active,false
2024-11-30,LN00004200,10694737,20,dpd_1_29,active,false
2024-12-31,LN00004200,10026316,0,current,active,false
2025-01-31,LN00004200,9357895,30,dpd_30_59,active,false
2025-02-28,LN00004200,8689474,32,dpd_30_59,active,false
2025-03-31,LN00004200,8021053,4,dpd_1_29,active,false
2025-04-30,LN00004200,7352632,6,dpd_1_29,active,false
2025-05-31,LN00004200,6684211,6,dpd_1_29,active,false
2025-06-30,LN00004200,6015789,6,dpd_1_29,active,false
2025-07-31,LN00004200,5347368,6,dpd_1_29,active,false
2025-08-31,LN00004200,4678947,7,dpd_1_29,active,false
2025-09-30,LN00004200,4010526,8,dpd_1_29,active,false
2025-10-31,LN00004200,3342105,41,dpd_30_59,active,false
2025-11-30,LN00004200,2673684,43,dpd_30_59,active,false
2025-12-31,LN00004200,2005263,45,dpd_30_59,active,false
2024-09-30,LN00004201,7064516,34,dpd_30_59,active,false
2024-10-31,LN00004201,6829032,35,dpd_30_59,active,false
2024-11-30,LN00004201,6593548,6,dpd_1_29,active,false
2024-12-31,LN00004201,6358065,7,dpd_1_29,active,false
2025-01-31,LN00004201,6122581,8,dpd_1_29,active,false
2025-02-28,LN00004201,5887097,9,dpd_1_29,active,false
2025-03-31,LN00004201,5651613,10,dpd_1_29,active,false
2025-04-30,LN00004201,5416129,10,dpd_1_29,active,false
2025-05-31,LN00004201,5180645,10,dpd_1_29,active,false
2025-06-30,LN00004201,4945161,0,current,active,false
2025-07-31,LN00004201,4709677,0,current,active,false
2025-08-31,LN00004201,4474194,17,dpd_1_29,active,false
2025-09-30,LN00004201,4238710,0,current,active,false
2025-10-31,LN00004201,4003226,0,current,active,false
2025-11-30,LN00004201,3767742,0,current,active,false
2025-12-31,LN00004201,3532258,0,current,active,false
2024-09-30,LN00004202,42086957,0,current,active,false
2024-10-31,LN00004202,40173913,0,current,active,false
2024-11-30,LN00004202,38260870,0,current,active,false
2024-12-31,LN00004202,36347826,0,current,active,false
2025-01-31,LN00004202,34434783,0,current,active,false
2025-02-28,LN00004202,32521739,0,current,active,false
2025-03-31,LN00004202,30608696,0,current,active,false
2025-04-30,LN00004202,28695652,0,current,active,false
2025-05-31,LN00004202,26782609,0,current,active,false
2025-06-30,LN00004202,24869565,0,current,active,false
2025-07-31,LN00004202,22956522,0,current,active,false
2025-08-31,LN00004202,21043478,0,current,active,false
2025-09-30,LN00004202,19130435,0,current,active,false
2025-10-31,LN00004202,17217391,0,current,active,false
2025-11-30,LN00004202,15304348,0,current,active,false
2025-12-31,LN00004202,13391304,0,current,active,false
2024-09-30,LN00004203,10083333,0,current,active,false
2024-10-31,LN00004203,8066667,0,current,active,false
2024-11-30,LN00004203,6050000,0,current,active,false
2024-12-31,LN00004203,4033333,0,current,active,false
2025-01-31,LN00004203,2016667,0,current,active,false
2025-02-28,LN00004203,0,0,current,closed,false
2024-09-30,LN00004204,19960714,0,current,active,false
2024-10-31,LN00004204,19221429,17,dpd_1_29,active,false
2024-11-30,LN00004204,18482143,0,current,active,false
2024-12-31,LN00004204,17742857,0,current,active,false
2025-01-31,LN00004204,17003571,0,current,active,false
2025-02-28,LN00004204,16264286,0,current,active,false
2025-03-31,LN00004204,15525000,0,current,active,false
2025-04-30,LN00004204,14785714,0,current,active,false
2025-05-31,LN00004204,14046429,0,current,active,false
2025-06-30,LN00004204,13307143,0,current,active,false
2025-07-31,LN00004204,12567857,0,current,active,false
2025-08-31,LN00004204,11828571,0,current,active,false
2025-09-30,LN00004204,11089286,0,current,active,false
2025-10-31,LN00004204,10350000,20,dpd_1_29,active,false
2025-11-30,LN00004204,9610714,21,dpd_1_29,active,false
2025-12-31,LN00004204,8871429,59,dpd_30_59,active,false
2024-09-30,LN00004205,14560000,0,current,active,false
2024-10-31,LN00004205,13520000,0,current,active,false
2024-11-30,LN00004205,12480000,0,current,active,false
2024-12-31,LN00004205,11440000,0,current,active,false
2025-01-31,LN00004205,10400000,0,current,active,false
2025-02-28,LN00004205,9360000,0,current,active,false
