month,loan_id,amount_due,amount_collected,bucket_at_due
2024-10-01,LN00004401,2778000,2690930,current
2024-11-01,LN00004401,2778000,2691562,dpd_1_29
2024-12-01,LN00004401,2778000,2485964,current
2025-01-01,LN00004401,2778000,2589098,current
2025-02-01,LN00004401,2778000,2613689,current
2025-03-01,LN00004401,2778000,2487482,current
2024-10-01,LN00004402,6193000,5882878,current
2024-11-01,LN00004402,6193000,5611546,current
2024-12-01,LN00004402,6193000,5848887,current
2025-01-01,LN00004402,6193000,5032228,dpd_1_29
2025-02-01,LN00004402,6193000,5970104,current
2024-10-01,LN00004403,1018000,915526,current
2024-11-01,LN00004403,1018000,951715,current
2024-12-01,LN00004403,1018000,952524,current
2025-01-01,LN00004403,1018000,994169,current
2025-02-01,LN00004403,1018000,987364,current
2025-03-01,LN00004403,1018000,942848,current
2025-04-01,LN00004403,1018000,904638,current
2025-05-01,LN00004403,1018000,916322,current
2025-06-01,LN00004403,1018000,982364,current
2025-07-01,LN00004403,1018000,948802,current
2025-08-01,LN00004403,1018000,976689,current
2025-09-01,LN00004403,1018000,965586,current
2025-10-01,LN00004403,1018000,945831,current
2025-11-01,LN00004403,1018000,987634,current
2025-12-01,LN00004403,1018000,955566,current
2024-10-01,LN00004404,608000,550110,current
2024-11-01,LN00004404,608000,563965,current
2024-12-01,LN00004404,608000,553919,dpd_1_29
2025-01-01,LN00004404,608000,594052,dpd_1_29
2025-02-01,LN00004404,608000,563229,current
2025-03-01,LN00004404,608000,583848,current
2025-04-01,LN00004404,608000,542741,current
2025-05-01,LN00004404,608000,545820,current
2025-06-01,LN00004404,608000,587916,current
2025-07-01,LN00004404,608000,542353,current
2025-08-01,LN00004404,608000,566326,current
2025-09-01,LN00004404,608000,542127,current
2024-10-01,LN00004405,4438000,4316646,current
2024-11-01,LN00004405,4438000,3731999,dpd_1_29
2024-12-01,LN00004405,4438000,2863376,dpd_30_59
2025-01-01,LN00004405,4438000,2648480,dpd_30_59
2025-02-01,LN00004405,4438000,2594634,dpd_30_59
2025-03-01,LN00004405,4438000,3013470,dpd_30_59
2025-04-01,LN00004405,4438000,2369331,dpd_30_59
2025-05-01,LN00004405,4438000,1536070,dpd_60_89
2024-10-01,LN00004406,1357000,1301790,current
2024-11-01,LN00004406,1357000,1137944,dpd_1_29
2024-12-01,LN00004406,1357000,1226007,current
2025-01-01,LN00004406,1357000,1145074,dpd_1_29
2025-02-01,LN00004406,1357000,1199325,current
2025-03-01,LN00004406,1357000,1213694,current
2025-04-01,LN00004406,1357000,1341263,current
2025-05-01,LN00004406,1357000,1309135,dpd_1_29
2025-06-01,LN00004406,1357000,963484,dpd_30_59
2025-07-01,LN00004406,1357000,817792,dpd_30_59
2025-08-01,LN00004406,1357000,1347295,current
2025-09-01,LN00004406,1357000,1299574,current
2025-10-01,LN00004406,1357000,1256767,current
2025-11-01,LN00004406,1357000,1335368,current
2025-12-01,LN00004406,1357000,1203613,current
2024-10-01,LN00004407,855000,794316,current
2024-11-01,LN00004407,855000,829808,current
2024-12-01,LN00004407,855000,812396,current
2025-01-01,LN00004407,855000,765642,current
2025-02-01,LN00004407,855000,780747,current
2025-03-01,LN00004407,855000,756256,current
2025-04-01,LN00004407,855000,763525,current
2025-05-01,LN00004407,855000,792069,current
2024-10-01,LN00004408,3203000,2847880,current
2024-11-01,LN00004408,3203000,2797780,dpd_1_29
2024-12-01,LN00004408,3203000,3124692,current
2025-01-01,LN00004408,3203000,3151021,current
2025-02-01,LN00004408,3203000,3078877,current
2025-03-01,LN00004408,3203000,2968312,current
2025-04-01,LN00004408,3203000,2902261,current
2025-05-01,LN00004408,3203000,3018538,current
2025-06-01,LN00004408,3203000,2908805,current
2025-07-01,LN00004408,3203000,2943585,current
2025-08-01,LN00004408,3203000,2978275,current
2025-09-01,LN00004408,3203000,2825741,current
2025-10-01,LN00004408,3203000,2846467,current
2025-11-01,LN00004408,3203000,3005702,current
2025-12-01,LN00004408,3203000,2887544,current
2024-10-01,LN00004409,15745000,14878790,current
2024-11-01,LN00004409,15745000,15036468,current
2024-12-01,LN00004409,15745000,14208476,current
2025-01-01,LN00004409,15745000,15004901,current
2025-02-01,LN00004409,15745000,14681798,dpd_1_29
2025-03-01,LN00004409,15745000,8644821,dpd_30_59
2025-04-01,LN00004409,15745000,9001612,dpd_30_59
2025-05-01,LN00004409,15745000,15397097,current
2025-06-01,LN00004409,15745000,14076306,current
2025-07-01,LN00004409,15745000,14113753,current
2024-10-01,LN00004410,1809000,1643154,current
2024-11-01,LN00004410,1809000,1717857,dpd_1_29
2024-12-01,LN00004410,1809000,1729110,current
2025-01-01,LN00004410,1809000,1629220,current
2025-02-01,LN00004410,1809000,1722593,current
2025-03-01,LN00004410,1809000,1747613,current
2025-04-01,LN00004410,1809000,1601225,current
2025-05-01,LN00004410,1809000,1799560,current
2025-06-01,LN00004410,1809000,1753134,current
2025-07-01,LN00004410,1809000,1684854,current
2024-10-01,LN00004411,2494000,2290977,current
2024-11-01,LN00004411,2494000,2139817,dpd_1_29
2024-12-01,LN00004411,2494000,1589714,dpd_30_59
2025-01-01,LN00004411,2494000,894810,dpd_60_89
2025-02-01,LN00004411,2494000,786430,dpd_60_89
2025-03-01,LN00004411,2494000,746293,dpd_60_89
2025-04-01,LN00004411,2494000,971651,dpd_60_89
2025-05-01,LN00004411,2494000,1064030,dpd_60_89
2025-06-01,LN00004411,2494000,1055861,dpd_60_89
2025-07-01,LN00004411,2494000,929673,dpd_60_89
2025-08-01,LN00004411,2494000,497981,dpd_90_plus
2025-09-01,LN00004411,2494000,143801,dpd_90_plus
2025-10-01,LN00004411,2494000,363035,dpd_90_plus
2025-11-01,LN00004411,2494000,239797,dpd_90_plus
2025-12-01,LN00004411,2494000,256653,dpd_90_plus
2024-10-01,LN00004412,4252000,3810557,current
2024-11-01,LN00004412,4252000,3886658,current
2024-12-01,LN00004412,4252000,3681153,dpd_1_29
2025-01-01,LN00004412,4252000,2847129,dpd_30_59
2025-02-01,LN00004412,4252000,2251621,dpd_30_59
2025-03-01,LN00004412,4252000,2977515,dpd_30_59
2025-04-01,LN00004412,4252000,2554662,dpd_30_59
2025-05-01,LN00004412,4252000,1955662,dpd_60_89
2025-06-01,LN00004412,4252000,758958,dpd_90_plus
2025-07-01,LN00004412,4252000,160437,dpd_90_plus
2025-08-01,LN00004412,4252000,286469,dpd_90_plus
2025-09-01,LN00004412,4252000,331850,dpd_90_plus
2025-10-01,LN00004412,4252000,659960,dpd_90_plus
2025-11-01,LN00004412,4252000,616207,dpd_90_plus
2025-12-01,LN00004412,4252000,423831,dpd_90_plus
2024-10-01,LN00004413,258000,242841,current
2024-11-01,LN00004413,258000,243204,current
2024-12-01,LN00004413,258000,229569,current
2025-01-01,LN00004413,258000,238338,current
2025-02-01,LN00004413,258000,241086,current
2025-03-01,LN00004413,258000,231999,current
2025-04-01,LN00004413,258000,247351,current
2025-05-01,LN00004413,258000,236253,current
2025-06-01,LN00004413,258000,227830,current
2025-07-01,LN00004413,258000,246521,current
2025-08-01,LN00004413,258000,246121,current
2025-09-01,LN00004413,258000,222120,dpd_1_29
2025-10-01,LN00004413,258000,256229,dpd_1_29
2025-11-01,LN00004413,258000,247463,current
2025-12-01,LN00004413,258000,244556,current
2024-10-01,LN00004414,2321000,2122956,current
2024-11-01,LN00004414,2321000,2098227,current
2024-12-01,LN00004414,2321000,2222038,current
2025-01-01,LN00004414,2321000,2240083,current
2025-02-01,LN00004414,2321000,2136198,current
2025-03-01,LN00004414,2321000,2137546,current
2025-04-01,LN00004414,2321000,2283607,current
2025-05-01,LN00004414,2321000,2281759,current
2025-06-01,LN00004414,2321000,2222259,current
2025-07-01,LN00004414,2321000,2281734,current
2025-08-01,LN00004414,2321000,2166899,current
2025-09-01,LN00004414,2321000,2159713,current
2025-10-01,LN00004414,2321000,2051676,current
2025-11-01,LN00004414,2321000,2116190,current
2025-12-01,LN00004414,2321000,2111544,current
2024-10-01,LN00004415,825000,823276,current
2024-11-01,LN00004415,825000,737584,dpd_1_29
2024-12-01,LN00004415,825000,792306,dpd_1_29
2025-01-01,LN00004415,825000,749693,current
2025-02-01,LN00004415,825000,787082,current
2025-03-01,LN00004415,825000,800941,current
2025-04-01,LN00004415,825000,749814,current
2025-05-01,LN00004415,825000,810943,current
2025-06-01,LN00004415,825000,793997,current
2025-07-01,LN00004415,825000,791388,current
2025-08-01,LN00004415,825000,823528,current
2025-09-01,LN00004415,825000,816868,current
2025-10-01,LN00004415,825000,725460,dpd_1_29
2025-11-01,LN00004415,825000,730845,dpd_1_29
2025-12-01,LN00004415,825000,796272,current
2024-10-01,LN00004416,5349000,4800352,current
2024-11-01,LN00004416,5349000,5158395,dpd_1_29
2024-12-01,LN00004416,5349000,3820839,dpd_30_59
2025-01-01,LN00004416,5349000,3308521,dpd_30_59
2025-02-01,LN00004416,5349000,3751556,dpd_30_59
2024-10-01,LN00004417,147000,141205,current
2024-11-01,LN00004417,147000,132042,current
2024-12-01,LN00004417,147000,139644,current
2025-01-01,LN00004417,147000,134581,current
2025-02-01,LN00004417,147000,142022,current
2025-03-01,LN00004417,147000,142490,current
2025-04-01,LN00004417,147000,137022,current
2025-05-01,LN00004417,147000,133111,current
2025-06-01,LN00004417,147000,146013,current
2025-07-01,LN00004417,147000,121252,dpd_1_29
2024-10-01,LN00004418,1904000,1701705,current
2024-11-01,LN00004418,1904000,1740904,current
2024-12-01,LN00004418,1904000,1573162,dpd_1_29
2025-01-01,LN00004418,1904000,1851856,dpd_1_29
2025-02-01,LN00004418,1904000,1608294,dpd_1_29
2024-10-01,LN00004419,696000,686948,current
2024-11-01,LN00004419,696000,670358,current
2024-12-01,LN00004419,696000,613789,current
2025-01-01,LN00004419,696000,609607,dpd_1_29
2025-02-01,LN00004419,696000,460597,dpd_30_59
2025-03-01,LN00004419,696000,450633,dpd_30_59
2025-04-01,LN00004419,696000,625376,current
2025-05-01,LN00004419,696000,663987,current
2024-10-01,LN00004420,205000,181929,current
2024-11-01,LN00004420,205000,185317,current
2024-12-01,LN00004420,205000,187538,current
2025-01-01,LN00004420,205000,184775,current
2025-02-01,LN00004420,205000,194580,current
2025-03-01,LN00004420,205000,193656,current
2025-04-01,LN00004420,205000,203870,current
2025-05-01,LN00004420,205000,190016,current
2025-06-01,LN00004420,205000,185209,current
2025-07-01,LN00004420,205000,196965,current
2024-10-01,LN00004421,1558000,1526214,current
2024-11-01,LN00004421,1558000,1440455,current
2024-12-01,LN00004421,1558000,1433200,dpd_1_29
2025-01-01,LN00004421,1558000,1526332,current
2025-02-01,LN00004421,1558000,1541800,dpd_1_29
2025-03-01,LN00004421,1558000,1546936,current
2025-04-01,LN00004421,1558000,1554969,current
2025-05-01,LN00004421,1558000,1535021,current
2025-06-01,LN00004421,1558000,1433228,current
2025-07-01,LN00004421,1558000,1492656,current
2025-08-01,LN00004421,1558000,1440186,current
2025-09-01,LN00004421,1558000,1469922,current
2025-10-01,LN00004421,1558000,1480174,current
2025-11-01,LN00004421,1558000,1555233,current
2025-12-01,LN00004421,1558000,1553471,current
2024-10-01,LN00004422,253000,239301,current
2024-11-01,LN00004422,253000,240761,dpd_1_29
2024-12-01,LN00004422,253000,239687,current
2025-01-01,LN00004422,253000,240079,current
2025-02-01,LN00004422,253000,246701,current
2025-03-01,LN00004422,253000,237507,current
2025-04-01,LN00004422,253000,232626,current
2025-05-01,LN00004422,253000,250401,current
2025-06-01,LN00004422,253000,236693,current
2025-07-01,LN00004422,253000,220245,dpd_1_29
2025-08-01,LN00004422,253000,154410,dpd_30_59
2025-09-01,LN00004422,253000,151236,dpd_30_59
2025-10-01,LN00004422,253000,144044,dpd_30_59
2024-10-01,LN00004423,466000,462457,current
2024-11-01,LN00004423,466000,432193,current
2024-12-01,LN00004423,466000,387577,dpd_1_29
2025-01-01,LN00004423,466000,387784,dpd_1_29
2025-02-01,LN00004423,466000,333486,dpd_30_59
2025-03-01,LN00004423,466000,292858,dpd_30_59
2025-04-01,LN00004423,466000,284643,dpd_30_59
2025-05-01,LN00004423,466000,271408,dpd_30_59
2025-06-01,LN00004423,466000,177991,dpd_60_89
2025-07-01,LN00004423,466000,158383,dpd_60_89
2025-08-01,LN00004423,466000,88647,dpd_90_plus
2025-09-01,LN00004423,466000,99489,dpd_90_plus
2025-10-01,LN00004423,466000,104720,dpd_90_plus
2025-11-01,LN00004423,466000,18072,dpd_90_plus
2025-12-01,LN00004423,466000,88090,dpd_90_plus
2024-10-01,LN00004424,6555000,6291576,current
2024-11-01,LN00004424,6555000,6227139,current
2024-12-01,LN00004424,6555000,6254352,current
2025-01-01,LN00004424,6555000,6371199,current
2025-02-01,LN00004424,6555000,6356628,dpd_1_29
2025-03-01,LN00004424,6555000,6066884,dpd_1_29
2025-04-01,LN00004424,6555000,5837728,dpd_1_29
2025-05-01,LN00004424,6555000,5273432,dpd_1_29
2024-10-01,LN00004425,2830000,2499168,current
2024-11-01,LN00004425,2830000,2596276,current
2024-12-01,LN00004425,2830000,2672018,dpd_1_29
2025-01-01,LN00004425,2830000,2578225,current
2025-02-01,LN00004425,2830000,2815678,dpd_1_29
2025-03-01,LN00004425,2830000,2663899,current
2025-04-01,LN00004425,2830000,2499014,current
2025-05-01,LN00004425,2830000,2814296,current
2025-06-01,LN00004425,2830000,2785849,current
2024-10-01,LN00004426,8008000,7100982,current
2024-11-01,LN00004426,8008000,7295339,current
2024-12-01,LN00004426,8008000,7615003,current
2025-01-01,LN00004426,8008000,7260203,current
2025-02-01,LN00004426,8008000,7438612,current
2025-03-01,LN00004426,8008000,7625807,current
2025-04-01,LN00004426,8008000,7875577,current
2025-05-01,LN00004426,8008000,7788390,current
2025-06-01,LN00004426,8008000,7525204,current
2025-07-01,LN00004426,8008000,7205615,current
2025-08-01,LN00004426,8008000,7433504,current
2025-09-01,LN00004426,8008000,7179607,current
2025-10-01,LN00004426,8008000,7257414,current
2025-11-01,LN00004426,8008000,7066837,dpd_1_29
2025-12-01,LN00004426,8008000,7813845,current
2024-10-01,LN00004427,1605000,1601935,current
2024-11-01,LN00004427,1605000,1437074,current
2024-12-01,LN00004427,1605000,1497346,dpd_1_29
2025-01-01,LN00004427,1605000,1465983,dpd_1_29
2025-02-01,LN00004427,1605000,881403,dpd_30_59
2025-03-01,LN00004427,1605000,982059,dpd_30_59
2025-04-01,LN00004427,1605000,847493,dpd_30_59
2025-05-01,LN00004427,1605000,1123833,dpd_30_59
2025-06-01,LN00004427,1605000,1534106,current
2025-07-01,LN00004427,1605000,1537151,current
2025-08-01,LN00004427,1605000,1496099,current
2025-09-01,LN00004427,1605000,1543141,current
2025-10-01,LN00004427,1605000,1417878,current
2025-11-01,LN00004427,1605000,1423791,current
2025-12-01,LN00004427,1605000,1453419,current
2024-10-01,LN00004428,357000,328712,current
2024-11-01,LN00004428,357000,339962,current
2024-12-01,LN00004428,357000,321441,current
2025-01-01,LN00004428,357000,354866,current
2025-02-01,LN00004428,357000,353283,current
2025-03-01,LN00004428,357000,321603,current
2025-04-01,LN00004428,357000,318484,current
2025-05-01,LN00004428,357000,347185,current
2024-10-01,LN00004429,4477000,4406595,current
2024-11-01,LN00004429,4477000,4146191,current
2024-12-01,LN00004429,4477000,3678237,dpd_1_29
2025-01-01,LN00004429,4477000,3737570,dpd_1_29
2025-02-01,LN00004429,4477000,2615474,dpd_30_59
2025-03-01,LN00004429,4477000,2684369,dpd_30_59
2025-04-01,LN00004429,4477000,3032802,dpd_30_59
2025-05-01,LN00004429,4477000,2409801,dpd_30_59
2025-06-01,LN00004429,4477000,4116613,current
2025-07-01,LN00004429,4477000,3965726,current
2025-08-01,LN00004429,4477000,4231955,current
2025-09-01,LN00004429,4477000,4268755,current
2025-10-01,LN00004429,4477000,3995367,current
2025-11-01,LN00004429,4477000,4445305,current
2025-12-01,LN00004429,4477000,4341252,current
2024-10-01,LN00004430,719000,679479,current
2024-11-01,LN00004430,719000,673283,current
2024-12-01,LN00004430,719000,715515,current
2025-01-01,LN00004430,719000,674938,current
2025-02-01,LN00004430,719000,619295,dpd_1_29
2025-03-01,LN00004430,719000,655658,current
2025-04-01,LN00004430,719000,715370,dpd_1_29
2024-10-01,LN00004431,649000,642575,current
2024-11-01,LN00004431,649000,536312,dpd_1_29
2024-12-01,LN00004431,649000,597046,dpd_1_29
2025-01-01,LN00004431,649000,536532,dpd_1_29
2025-02-01,LN00004431,649000,371854,dpd_30_59
2025-03-01,LN00004431,649000,369948,dpd_30_59
2025-04-01,LN00004431,649000,384094,dpd_30_59
2025-05-01,LN00004431,649000,627180,current
2025-06-01,LN00004431,649000,589172,current
2025-07-01,LN00004431,649000,590664,current
2025-08-01,LN00004431,649000,524134,dpd_1_29
2025-09-01,LN00004431,649000,521842,dpd_1_29
2025-10-01,LN00004431,649000,393772,dpd_30_59
2025-11-01,LN00004431,649000,421901,dpd_30_59
2025-12-01,LN00004431,649000,377278,dpd_30_59
2024-10-01,LN00004432,14010000,12718361,current
2024-11-01,LN00004432,14010000,12899507,dpd_1_29
2024-12-01,LN00004432,14010000,12238269,dpd_1_29
2025-01-01,LN00004432,14010000,11298949,dpd_1_29
2025-02-01,LN00004432,14010000,13343530,current
2025-03-01,LN00004432,14010000,12925954,current
2025-04-01,LN00004432,14010000,12986082,current
2025-05-01,LN00004432,14010000,13696895,current
2025-06-01,LN00004432,14010000,13778167,current
2025-07-01,LN00004432,14010000,12406717,current
2025-08-01,LN00004432,14010000,12734618,current
2025-09-01,LN00004432,14010000,13070846,current
2025-10-01,LN00004432,14010000,12662865,current
2025-11-01,LN00004432,14010000,13776075,current
2025-12-01,LN00004432,14010000,13115455,current
2024-10-01,LN00004433,1594000,1494431,current
2024-11-01,LN00004433,1594000,1559451,current
2024-12-01,LN00004433,1594000,1573991,current
2025-01-01,LN00004433,1594000,1473669,current
2025-02-01,LN00004433,1594000,1416276,current
2025-03-01,LN00004433,1594000,1560675,current
2025-04-01,LN00004433,1594000,1514563,current
2025-05-01,LN00004433,1594000,1414819,current
2025-06-01,LN00004433,1594000,1503367,current
2025-07-01,LN00004433,1594000,1406564,current
